TradingDate,CallPut,StrikePrice,Quantity
2021-07-23,C,1340,4
2021-07-23,P,1340,0
2021-07-23,C,1345,18
2021-07-23,P,1345,0
2021-07-23,C,1350,55
2021-07-23,P,1350,0
2021-07-23,C,1355,11
2021-07-23,P,1355,0
2021-07-23,C,1360,115
2021-07-23,P,1360,0
2021-07-23,C,1365,17
2021-07-23,P,1365,0
2021-07-23,C,1375,826
2021-07-23,P,1375,0
2021-07-26,C,50,9
2021-07-26,P,50,47
2021-07-26,C,100,6
2021-07-26,P,100,562
2021-07-26,C,150,6
2021-07-26,P,150,885
2021-07-26,C,200,8
2021-07-26,P,200,556
2021-07-26,C,250,8
2021-07-26,P,250,2310
2021-07-26,C,300,56
2021-07-26,P,300,2110
2021-07-26,C,310,3
2021-07-26,P,310,510
2021-07-26,C,320,5
2021-07-26,P,320,1873
2021-07-26,C,330,9
2021-07-26,P,330,493
2021-07-26,C,340,35
2021-07-26,P,340,723
2021-07-26,C,350,9
2021-07-26,P,350,8307
2021-07-26,C,360,9
2021-07-26,P,360,581
2021-07-26,C,370,3
2021-07-26,P,370,636
2021-07-26,C,380,20
2021-07-26,P,380,1507
2021-07-26,C,390,12
2021-07-26,P,390,1480
2021-07-26,C,400,25
2021-07-26,P,400,8201
2021-07-26,C,410,10
2021-07-26,P,410,2719
2021-07-26,C,420,15
2021-07-26,P,420,1602
2021-07-26,C,430,24
2021-07-26,P,430,3245
2021-07-26,C,440,17
2021-07-26,P,440,1241
2021-07-26,C,450,64
2021-07-26,P,450,11427
2021-07-26,C,460,28
2021-07-26,P,460,2287
2021-07-26,C,470,43
2021-07-26,P,470,2828
2021-07-26,C,480,36
2021-07-26,P,480,7038
2021-07-26,C,490,59
2021-07-26,P,490,4859
2021-07-26,C,500,215
2021-07-26,P,500,73660
2021-07-26,C,510,54
2021-07-26,P,510,8336
2021-07-26,C,520,70
2021-07-26,P,520,14299
2021-07-26,C,530,110
2021-07-26,P,530,12437
2021-07-26,C,535,56
2021-07-26,P,535,2464
2021-07-26,C,540,119
2021-07-26,P,540,7989
2021-07-26,C,545,19
2021-07-26,P,545,5183
2021-07-26,C,550,407
2021-07-26,P,550,44170
2021-07-26,C,555,43
2021-07-26,P,555,3771
2021-07-26,C,560,2709
2021-07-26,P,560,7117
2021-07-26,C,565,73
2021-07-26,P,565,1145
2021-07-26,C,570,236
2021-07-26,P,570,2795
2021-07-26,C,575,138
2021-07-26,P,575,2430
2021-07-26,C,577.5,35
2021-07-26,P,577.5,1504
2021-07-26,C,580,357
2021-07-26,P,580,8138
2021-07-26,C,582.5,117
2021-07-26,P,582.5,435
2021-07-26,C,585,131
2021-07-26,P,585,1627
2021-07-26,C,587.5,63
2021-07-26,P,587.5,1198
2021-07-26,C,590,698
2021-07-26,P,590,3544
2021-07-26,C,592.5,74
2021-07-26,P,592.5,743
2021-07-26,C,595,93
2021-07-26,P,595,1390
2021-07-26,C,597.5,91
2021-07-26,P,597.5,7660
2021-07-26,C,600,5255
2021-07-26,P,600,39930
2021-07-26,C,602.5,174
2021-07-26,P,602.5,4163
2021-07-26,C,605,186
2021-07-26,P,605,2365
2021-07-26,C,607.5,1182
2021-07-26,P,607.5,358
2021-07-26,C,610,1250
2021-07-26,P,610,2842
2021-07-26,C,612.5,130
2021-07-26,P,612.5,203
2021-07-26,C,615,211
2021-07-26,P,615,2498
2021-07-26,C,617.5,117
2021-07-26,P,617.5,629
2021-07-26,C,620,1311
2021-07-26,P,620,4285
2021-07-26,C,622.5,160
2021-07-26,P,622.5,480
2021-07-26,C,625,1227
2021-07-26,P,625,2429
2021-07-26,C,627.5,157
2021-07-26,P,627.5,263
2021-07-26,C,630,2913
2021-07-26,P,630,3893
2021-07-26,C,632.5,204
2021-07-26,P,632.5,289
2021-07-26,C,635,537
2021-07-26,P,635,925
2021-07-26,C,637.5,334
2021-07-26,P,637.5,543
2021-07-26,C,640,6291
2021-07-26,P,640,18852
2021-07-26,C,642.5,733
2021-07-26,P,642.5,1631
2021-07-26,C,645,2507
2021-07-26,P,645,2049
2021-07-26,C,647.5,1508
2021-07-26,P,647.5,571
2021-07-26,C,650,11890
2021-07-26,P,650,14730
2021-07-26,C,652.5,1145
2021-07-26,P,652.5,549
2021-07-26,C,655,1855
2021-07-26,P,655,2015
2021-07-26,C,657.5,597
2021-07-26,P,657.5,392
2021-07-26,C,660,4663
2021-07-26,P,660,3696
2021-07-26,C,662.5,576
2021-07-26,P,662.5,350
2021-07-26,C,665,1240
2021-07-26,P,665,559
2021-07-26,C,667.5,438
2021-07-26,P,667.5,153
2021-07-26,C,670,4570
2021-07-26,P,670,870
2021-07-26,C,672.5,985
2021-07-26,P,672.5,363
2021-07-26,C,675,1471
2021-07-26,P,675,986
2021-07-26,C,677.5,396
2021-07-26,P,677.5,254
2021-07-26,C,680,6114
2021-07-26,P,680,1542
2021-07-26,C,682.5,462
2021-07-26,P,682.5,101
2021-07-26,C,685,1257
2021-07-26,P,685,626
2021-07-26,C,687.5,811
2021-07-26,P,687.5,52
2021-07-26,C,690,6172
2021-07-26,P,690,742
2021-07-26,C,692.5,364
2021-07-26,P,692.5,111
2021-07-26,C,695,2359
2021-07-26,P,695,190
2021-07-26,C,697.5,396
2021-07-26,P,697.5,186
2021-07-26,C,700,23159
2021-07-26,P,700,5058
2021-07-26,C,702.5,2789
2021-07-26,P,702.5,59
2021-07-26,C,705,2123
2021-07-26,P,705,133
2021-07-26,C,707.5,433
2021-07-26,P,707.5,72
2021-07-26,C,710,3124
2021-07-26,P,710,315
2021-07-26,C,715,1707
2021-07-26,P,715,106
2021-07-26,C,720,14686
2021-07-26,P,720,478
2021-07-26,C,725,2711
2021-07-26,P,725,247
2021-07-26,C,730,4517
2021-07-26,P,730,183
2021-07-26,C,735,777
2021-07-26,P,735,97
2021-07-26,C,740,8457
2021-07-26,P,740,465
2021-07-26,C,745,2739
2021-07-26,P,745,82
2021-07-26,C,750,23676
2021-07-26,P,750,991
2021-07-26,C,755,1148
2021-07-26,P,755,134
2021-07-26,C,760,1648
2021-07-26,P,760,1270
2021-07-26,C,765,2267
2021-07-26,P,765,20
2021-07-26,C,770,3451
2021-07-26,P,770,93
2021-07-26,C,775,2476
2021-07-26,P,775,20
2021-07-26,C,780,1653
2021-07-26,P,780,320
2021-07-26,C,785,277
2021-07-26,P,785,126
2021-07-26,C,790,1623
2021-07-26,P,790,112
2021-07-26,C,795,616
2021-07-26,P,795,18
2021-07-26,C,800,5688
2021-07-26,P,800,1036
2021-07-26,C,805,430
2021-07-26,P,805,129
2021-07-26,C,810,1032
2021-07-26,P,810,40
2021-07-26,C,815,250
2021-07-26,P,815,129
2021-07-26,C,820,1408
2021-07-26,P,820,25
2021-07-26,C,825,561
2021-07-26,P,825,5
2021-07-26,C,830,670
2021-07-26,P,830,41
2021-07-26,C,835,357
2021-07-26,P,835,16
2021-07-26,C,840,481
2021-07-26,P,840,18
2021-07-26,C,845,243
2021-07-26,P,845,15
2021-07-26,C,850,1532
2021-07-26,P,850,24
2021-07-26,C,855,95
2021-07-26,P,855,5
2021-07-26,C,860,581
2021-07-26,P,860,210
2021-07-26,C,865,77
2021-07-26,P,865,3
2021-07-26,C,870,1289
2021-07-26,P,870,283
2021-07-26,C,875,399
2021-07-26,P,875,4
2021-07-26,C,880,313
2021-07-26,P,880,108
2021-07-26,C,885,230
2021-07-26,P,885,4
2021-07-26,C,890,410
2021-07-26,P,890,5
2021-07-26,C,895,91
2021-07-26,P,895,8
2021-07-26,C,900,2190
2021-07-26,P,900,28
2021-07-26,C,905,96
2021-07-26,P,905,10
2021-07-26,C,910,731
2021-07-26,P,910,4
2021-07-26,C,915,181
2021-07-26,P,915,8
2021-07-26,C,920,385
2021-07-26,P,920,1
2021-07-26,C,925,234
2021-07-26,P,925,13
2021-07-26,C,930,446
2021-07-26,P,930,4
2021-07-26,C,935,127
2021-07-26,P,935,0
2021-07-26,C,940,544
2021-07-26,P,940,3
2021-07-26,C,945,25
2021-07-26,P,945,1
2021-07-26,C,950,1701
2021-07-26,P,950,1
2021-07-26,C,955,599
2021-07-26,P,955,0
2021-07-26,C,960,236
2021-07-26,P,960,0
2021-07-26,C,965,5
2021-07-26,P,965,1
2021-07-26,C,970,350
2021-07-26,P,970,0
2021-07-26,C,975,104
2021-07-26,P,975,5
2021-07-26,C,980,164
2021-07-26,P,980,0
2021-07-26,C,985,128
2021-07-26,P,985,0
2021-07-26,C,990,252
2021-07-26,P,990,0
2021-07-26,C,995,78
2021-07-26,P,995,0
2021-07-26,C,1000,1603
2021-07-26,P,1000,5
2021-07-26,C,1005,103
2021-07-26,P,1005,0
2021-07-26,C,1010,99
2021-07-26,P,1010,0
2021-07-26,C,1015,33
2021-07-26,P,1015,0
2021-07-26,C,1020,19
2021-07-26,P,1020,0
2021-07-26,C,1025,101
2021-07-26,P,1025,0
2021-07-26,C,1030,117
2021-07-26,P,1030,0
2021-07-26,C,1035,17
2021-07-26,P,1035,0
2021-07-26,C,1040,22
2021-07-26,P,1040,0
2021-07-26,C,1045,60
2021-07-26,P,1045,0
2021-07-26,C,1050,94
2021-07-26,P,1050,0
2021-07-26,C,1055,8
2021-07-26,P,1055,0
2021-07-26,C,1060,13
2021-07-26,P,1060,0
2021-07-26,C,1065,1
2021-07-26,P,1065,0
2021-07-26,C,1070,3
2021-07-26,P,1070,0
2021-07-26,C,1075,27
2021-07-26,P,1075,0
2021-07-26,C,1080,19
2021-07-26,P,1080,0
2021-07-26,C,1085,1
2021-07-26,P,1085,0
2021-07-26,C,1090,27
2021-07-26,P,1090,0
2021-07-26,C,1095,6
2021-07-26,P,1095,0
2021-07-26,C,1100,305
2021-07-26,P,1100,0
2021-07-26,C,1105,4
2021-07-26,P,1105,0
2021-07-26,C,1110,5
2021-07-26,P,1110,0
2021-07-26,C,1115,2
2021-07-26,P,1115,0
2021-07-26,C,1120,5
2021-07-26,P,1120,0
2021-07-26,C,1125,64
2021-07-26,P,1125,0
2021-07-26,C,1130,2
2021-07-26,P,1130,0
2021-07-26,C,1135,1
2021-07-26,P,1135,0
2021-07-26,C,1140,17
2021-07-26,P,1140,0
2021-07-26,C,1145,0
2021-07-26,P,1145,0
2021-07-26,C,1150,78
2021-07-26,P,1150,0
2021-07-26,C,1155,3
2021-07-26,P,1155,0
2021-07-26,C,1160,7
2021-07-26,P,1160,0
2021-07-26,C,1165,10
2021-07-26,P,1165,0
2021-07-26,C,1170,2
2021-07-26,P,1170,0
2021-07-26,C,1175,17
2021-07-26,P,1175,0
2021-07-26,C,1180,8
2021-07-26,P,1180,0
2021-07-26,C,1185,4
2021-07-26,P,1185,0
2021-07-26,C,1190,1
2021-07-26,P,1190,0
2021-07-26,C,1195,6
2021-07-26,P,1195,0
2021-07-26,C,1200,414
2021-07-26,P,1200,0
2021-07-26,C,1205,2
2021-07-26,P,1205,0
2021-07-26,C,1210,2
2021-07-26,P,1210,0
2021-07-26,C,1215,3
2021-07-26,P,1215,0
2021-07-26,C,1220,2
2021-07-26,P,1220,0
2021-07-26,C,1225,328
2021-07-26,P,1225,0
2021-07-26,C,1230,0
2021-07-26,P,1230,0
2021-07-26,C,1235,14
2021-07-26,P,1235,0
2021-07-26,C,1240,10
2021-07-26,P,1240,0
2021-07-26,C,1245,10
2021-07-26,P,1245,0
2021-07-26,C,1250,54
2021-07-26,P,1250,0
2021-07-26,C,1255,2
2021-07-26,P,1255,0
2021-07-26,C,1260,15
2021-07-26,P,1260,0
2021-07-26,C,1265,9
2021-07-26,P,1265,0
2021-07-26,C,1270,42
2021-07-26,P,1270,0
2021-07-26,C,1275,4
2021-07-26,P,1275,0
2021-07-26,C,1280,4
2021-07-26,P,1280,0
2021-07-26,C,1285,2
2021-07-26,P,1285,0
2021-07-26,C,1290,3
2021-07-26,P,1290,0
2021-07-26,C,1295,0
2021-07-26,P,1295,0
2021-07-26,C,1300,75
2021-07-26,P,1300,0
2021-07-26,C,1305,2
2021-07-26,P,1305,0
2021-07-26,C,1310,1
2021-07-26,P,1310,0
2021-07-26,C,1315,0
2021-07-26,P,1315,0
2021-07-26,C,1320,2
2021-07-26,P,1320,0
2021-07-26,C,1325,0
2021-07-26,P,1325,0
2021-07-26,C,1330,0
2021-07-26,P,1330,0
2021-07-26,C,1335,21
2021-07-26,P,1335,0
2021-07-26,C,1340,4
2021-07-26,P,1340,0
2021-07-26,C,1345,18
2021-07-26,P,1345,0
2021-07-26,C,1350,156
2021-07-26,P,1350,0
2021-07-26,C,1355,11
2021-07-26,P,1355,0
2021-07-26,C,1360,115
2021-07-26,P,1360,0
2021-07-26,C,1365,17
2021-07-26,P,1365,0
2021-07-26,C,1375,1027
2021-07-26,P,1375,0
2021-07-27,C,50,8
2021-07-27,P,50,49
2021-07-27,C,100,8
2021-07-27,P,100,562
2021-07-27,C,150,7
2021-07-27,P,150,911
2021-07-27,C,200,8
2021-07-27,P,200,927
2021-07-27,C,250,13
2021-07-27,P,250,2389
2021-07-27,C,300,56
2021-07-27,P,300,2183
2021-07-27,C,310,3
2021-07-27,P,310,475
2021-07-27,C,320,10
2021-07-27,P,320,1649
2021-07-27,C,330,11
2021-07-27,P,330,483
2021-07-27,C,340,35
2021-07-27,P,340,818
2021-07-27,C,350,15
2021-07-27,P,350,8327
2021-07-27,C,360,9
2021-07-27,P,360,601
2021-07-27,C,370,17
2021-07-27,P,370,633
2021-07-27,C,380,20
2021-07-27,P,380,1207
2021-07-27,C,390,12
2021-07-27,P,390,1484
2021-07-27,C,400,25
2021-07-27,P,400,9321
2021-07-27,C,410,10
2021-07-27,P,410,3059
2021-07-27,C,420,14
2021-07-27,P,420,1538
2021-07-27,C,430,23
2021-07-27,P,430,3579
2021-07-27,C,440,23
2021-07-27,P,440,1457
2021-07-27,C,450,64
2021-07-27,P,450,10683
2021-07-27,C,460,15
2021-07-27,P,460,2757
2021-07-27,C,470,60
2021-07-27,P,470,3477
2021-07-27,C,480,48
2021-07-27,P,480,7099
2021-07-27,C,490,60
2021-07-27,P,490,5427
2021-07-27,C,500,200
2021-07-27,P,500,74493
2021-07-27,C,510,78
2021-07-27,P,510,8561
2021-07-27,C,520,72
2021-07-27,P,520,14800
2021-07-27,C,530,138
2021-07-27,P,530,11277
2021-07-27,C,535,44
2021-07-27,P,535,7119
2021-07-27,C,540,175
2021-07-27,P,540,7804
2021-07-27,C,545,23
2021-07-27,P,545,8548
2021-07-27,C,550,414
2021-07-27,P,550,54912
2021-07-27,C,555,114
2021-07-27,P,555,4077
2021-07-27,C,560,2716
2021-07-27,P,560,8507
2021-07-27,C,565,63
2021-07-27,P,565,2058
2021-07-27,C,570,230
2021-07-27,P,570,3354
2021-07-27,C,575,148
2021-07-27,P,575,2981
2021-07-27,C,577.5,55
2021-07-27,P,577.5,1507
2021-07-27,C,580,345
2021-07-27,P,580,8538
2021-07-27,C,582.5,125
2021-07-27,P,582.5,612
2021-07-27,C,585,115
2021-07-27,P,585,1984
2021-07-27,C,587.5,53
2021-07-27,P,587.5,1603
2021-07-27,C,590,609
2021-07-27,P,590,4552
2021-07-27,C,592.5,74
2021-07-27,P,592.5,1166
2021-07-27,C,595,101
2021-07-27,P,595,2366
2021-07-27,C,597.5,235
2021-07-27,P,597.5,8369
2021-07-27,C,600,5370
2021-07-27,P,600,33270
2021-07-27,C,602.5,253
2021-07-27,P,602.5,4394
2021-07-27,C,605,226
2021-07-27,P,605,2578
2021-07-27,C,607.5,1289
2021-07-27,P,607.5,735
2021-07-27,C,610,1272
2021-07-27,P,610,3840
2021-07-27,C,612.5,132
2021-07-27,P,612.5,463
2021-07-27,C,615,228
2021-07-27,P,615,2763
2021-07-27,C,617.5,120
2021-07-27,P,617.5,939
2021-07-27,C,620,1858
2021-07-27,P,620,6163
2021-07-27,C,622.5,178
2021-07-27,P,622.5,630
2021-07-27,C,625,1406
2021-07-27,P,625,13430
2021-07-27,C,627.5,184
2021-07-27,P,627.5,473
2021-07-27,C,630,2942
2021-07-27,P,630,5459
2021-07-27,C,632.5,217
2021-07-27,P,632.5,387
2021-07-27,C,635,487
2021-07-27,P,635,1589
2021-07-27,C,637.5,356
2021-07-27,P,637.5,757
2021-07-27,C,640,6132
2021-07-27,P,640,16835
2021-07-27,C,642.5,689
2021-07-27,P,642.5,1185
2021-07-27,C,645,2258
2021-07-27,P,645,2597
2021-07-27,C,647.5,1175
2021-07-27,P,647.5,2321
2021-07-27,C,650,11756
2021-07-27,P,650,10382
2021-07-27,C,652.5,1132
2021-07-27,P,652.5,1440
2021-07-27,C,655,2479
2021-07-27,P,655,2772
2021-07-27,C,657.5,1126
2021-07-27,P,657.5,964
2021-07-27,C,660,4802
2021-07-27,P,660,5846
2021-07-27,C,662.5,1479
2021-07-27,P,662.5,575
2021-07-27,C,665,2325
2021-07-27,P,665,1038
2021-07-27,C,667.5,859
2021-07-27,P,667.5,260
2021-07-27,C,670,5323
2021-07-27,P,670,1017
2021-07-27,C,672.5,1164
2021-07-27,P,672.5,408
2021-07-27,C,675,2105
2021-07-27,P,675,1011
2021-07-27,C,677.5,580
2021-07-27,P,677.5,226
2021-07-27,C,680,6977
2021-07-27,P,680,1628
2021-07-27,C,682.5,698
2021-07-27,P,682.5,120
2021-07-27,C,685,2125
2021-07-27,P,685,649
2021-07-27,C,687.5,959
2021-07-27,P,687.5,133
2021-07-27,C,690,11620
2021-07-27,P,690,690
2021-07-27,C,692.5,545
2021-07-27,P,692.5,103
2021-07-27,C,695,5016
2021-07-27,P,695,191
2021-07-27,C,697.5,2768
2021-07-27,P,697.5,277
2021-07-27,C,700,32698
2021-07-27,P,700,5283
2021-07-27,C,702.5,3148
2021-07-27,P,702.5,77
2021-07-27,C,705,2901
2021-07-27,P,705,192
2021-07-27,C,707.5,808
2021-07-27,P,707.5,71
2021-07-27,C,710,6308
2021-07-27,P,710,307
2021-07-27,C,715,2539
2021-07-27,P,715,120
2021-07-27,C,720,16729
2021-07-27,P,720,468
2021-07-27,C,725,4627
2021-07-27,P,725,243
2021-07-27,C,730,6804
2021-07-27,P,730,197
2021-07-27,C,735,1827
2021-07-27,P,735,162
2021-07-27,C,740,9910
2021-07-27,P,740,492
2021-07-27,C,745,3747
2021-07-27,P,745,107
2021-07-27,C,750,31064
2021-07-27,P,750,1028
2021-07-27,C,755,2217
2021-07-27,P,755,150
2021-07-27,C,760,3220
2021-07-27,P,760,1270
2021-07-27,C,765,3421
2021-07-27,P,765,37
2021-07-27,C,770,5205
2021-07-27,P,770,99
2021-07-27,C,775,3626
2021-07-27,P,775,25
2021-07-27,C,780,2496
2021-07-27,P,780,318
2021-07-27,C,785,583
2021-07-27,P,785,126
2021-07-27,C,790,2236
2021-07-27,P,790,110
2021-07-27,C,795,907
2021-07-27,P,795,48
2021-07-27,C,800,11452
2021-07-27,P,800,954
2021-07-27,C,805,729
2021-07-27,P,805,127
2021-07-27,C,810,1142
2021-07-27,P,810,38
2021-07-27,C,815,499
2021-07-27,P,815,129
2021-07-27,C,820,1756
2021-07-27,P,820,26
2021-07-27,C,825,718
2021-07-27,P,825,11
2021-07-27,C,830,805
2021-07-27,P,830,41
2021-07-27,C,835,463
2021-07-27,P,835,25
2021-07-27,C,840,644
2021-07-27,P,840,25
2021-07-27,C,845,273
2021-07-27,P,845,17
2021-07-27,C,850,3802
2021-07-27,P,850,21
2021-07-27,C,855,221
2021-07-27,P,855,4
2021-07-27,C,860,762
2021-07-27,P,860,210
2021-07-27,C,865,172
2021-07-27,P,865,4
2021-07-27,C,870,1349
2021-07-27,P,870,282
2021-07-27,C,875,603
2021-07-27,P,875,4
2021-07-27,C,880,483
2021-07-27,P,880,109
2021-07-27,C,885,295
2021-07-27,P,885,10
2021-07-27,C,890,716
2021-07-27,P,890,5
2021-07-27,C,895,162
2021-07-27,P,895,15
2021-07-27,C,900,3547
2021-07-27,P,900,116
2021-07-27,C,905,154
2021-07-27,P,905,11
2021-07-27,C,910,837
2021-07-27,P,910,5
2021-07-27,C,915,225
2021-07-27,P,915,13
2021-07-27,C,920,428
2021-07-27,P,920,1
2021-07-27,C,925,352
2021-07-27,P,925,15
2021-07-27,C,930,493
2021-07-27,P,930,4
2021-07-27,C,935,297
2021-07-27,P,935,0
2021-07-27,C,940,579
2021-07-27,P,940,3
2021-07-27,C,945,48
2021-07-27,P,945,2
2021-07-27,C,950,8037
2021-07-27,P,950,3
2021-07-27,C,955,650
2021-07-27,P,955,0
2021-07-27,C,960,379
2021-07-27,P,960,0
2021-07-27,C,965,62
2021-07-27,P,965,13
2021-07-27,C,970,421
2021-07-27,P,970,1
2021-07-27,C,975,112
2021-07-27,P,975,7
2021-07-27,C,980,284
2021-07-27,P,980,1
2021-07-27,C,985,198
2021-07-27,P,985,0
2021-07-27,C,990,269
2021-07-27,P,990,9
2021-07-27,C,995,101
2021-07-27,P,995,2
2021-07-27,C,1000,2573
2021-07-27,P,1000,75
2021-07-27,C,1005,192
2021-07-27,P,1005,1
2021-07-27,C,1010,112
2021-07-27,P,1010,1
2021-07-27,C,1015,190
2021-07-27,P,1015,2
2021-07-27,C,1020,24
2021-07-27,P,1020,0
2021-07-27,C,1025,155
2021-07-27,P,1025,1
2021-07-27,C,1030,177
2021-07-27,P,1030,0
2021-07-27,C,1035,39
2021-07-27,P,1035,1
2021-07-27,C,1040,46
2021-07-27,P,1040,0
2021-07-27,C,1045,62
2021-07-27,P,1045,0
2021-07-27,C,1050,116
2021-07-27,P,1050,2
2021-07-27,C,1055,41
2021-07-27,P,1055,3
2021-07-27,C,1060,17
2021-07-27,P,1060,0
2021-07-27,C,1065,2
2021-07-27,P,1065,2
2021-07-27,C,1070,14
2021-07-27,P,1070,0
2021-07-27,C,1075,40
2021-07-27,P,1075,1
2021-07-27,C,1080,54
2021-07-27,P,1080,1
2021-07-27,C,1085,148
2021-07-27,P,1085,1
2021-07-27,C,1090,45
2021-07-27,P,1090,0
2021-07-27,C,1095,17
2021-07-27,P,1095,0
2021-07-27,C,1100,331
2021-07-27,P,1100,0
2021-07-27,C,1105,34
2021-07-27,P,1105,1
2021-07-27,C,1110,20
2021-07-27,P,1110,3
2021-07-27,C,1115,20
2021-07-27,P,1115,1
2021-07-27,C,1120,5
2021-07-27,P,1120,0
2021-07-27,C,1125,215
2021-07-27,P,1125,1
2021-07-27,C,1130,2
2021-07-27,P,1130,0
2021-07-27,C,1135,26
2021-07-27,P,1135,0
2021-07-27,C,1140,31
2021-07-27,P,1140,0
2021-07-27,C,1145,13
2021-07-27,P,1145,0
2021-07-27,C,1150,78
2021-07-27,P,1150,0
2021-07-27,C,1155,3
2021-07-27,P,1155,0
2021-07-27,C,1160,46
2021-07-27,P,1160,0
2021-07-27,C,1165,58
2021-07-27,P,1165,0
2021-07-27,C,1170,2
2021-07-27,P,1170,0
2021-07-27,C,1175,66
2021-07-27,P,1175,0
2021-07-27,C,1180,51
2021-07-27,P,1180,0
2021-07-27,C,1185,49
2021-07-27,P,1185,0
2021-07-27,C,1190,77
2021-07-27,P,1190,0
2021-07-27,C,1195,23
2021-07-27,P,1195,0
2021-07-27,C,1200,486
2021-07-27,P,1200,0
2021-07-27,C,1205,10
2021-07-27,P,1205,0
2021-07-27,C,1210,2
2021-07-27,P,1210,0
2021-07-27,C,1215,20
2021-07-27,P,1215,0
2021-07-27,C,1220,2
2021-07-27,P,1220,0
2021-07-27,C,1225,341
2021-07-27,P,1225,0
2021-07-27,C,1230,0
2021-07-27,P,1230,1
2021-07-27,C,1235,14
2021-07-27,P,1235,0
2021-07-27,C,1240,10
2021-07-27,P,1240,0
2021-07-27,C,1245,11
2021-07-27,P,1245,0
2021-07-27,C,1250,203
2021-07-27,P,1250,0
2021-07-27,C,1255,868
2021-07-27,P,1255,0
2021-07-27,C,1260,20
2021-07-27,P,1260,0
2021-07-27,C,1265,59
2021-07-27,P,1265,0
2021-07-27,C,1270,591
2021-07-27,P,1270,0
2021-07-27,C,1275,4
2021-07-27,P,1275,0
2021-07-27,C,1280,4
2021-07-27,P,1280,0
2021-07-27,C,1285,2
2021-07-27,P,1285,0
2021-07-27,C,1290,13
2021-07-27,P,1290,0
2021-07-27,C,1295,1
2021-07-27,P,1295,0
2021-07-27,C,1300,78
2021-07-27,P,1300,0
2021-07-27,C,1305,4
2021-07-27,P,1305,0
2021-07-27,C,1310,1
2021-07-27,P,1310,0
2021-07-27,C,1315,0
2021-07-27,P,1315,0
2021-07-27,C,1320,2
2021-07-27,P,1320,0
2021-07-27,C,1325,0
2021-07-27,P,1325,0
2021-07-27,C,1330,0
2021-07-27,P,1330,0
2021-07-27,C,1335,32
2021-07-27,P,1335,0
2021-07-27,C,1340,4
2021-07-27,P,1340,0
2021-07-27,C,1345,18
2021-07-27,P,1345,0
2021-07-27,C,1350,179
2021-07-27,P,1350,0
2021-07-27,C,1355,11
2021-07-27,P,1355,0
2021-07-27,C,1360,115
2021-07-27,P,1360,0
2021-07-27,C,1365,40
2021-07-27,P,1365,0
2021-07-27,C,1375,1109
2021-07-27,P,1375,0
2021-07-28,C,50,9
2021-07-28,P,50,49
2021-07-28,C,100,8
2021-07-28,P,100,562
2021-07-28,C,150,6
2021-07-28,P,150,909
2021-07-28,C,200,9
2021-07-28,P,200,926
2021-07-28,C,250,14
2021-07-28,P,250,2385
2021-07-28,C,300,57
2021-07-28,P,300,2033
2021-07-28,C,310,8
2021-07-28,P,310,470
2021-07-28,C,320,25
2021-07-28,P,320,1251
2021-07-28,C,330,46
2021-07-28,P,330,494
2021-07-28,C,340,58
2021-07-28,P,340,820
2021-07-28,C,350,69
2021-07-28,P,350,8723
2021-07-28,C,360,27
2021-07-28,P,360,609
2021-07-28,C,370,33
2021-07-28,P,370,582
2021-07-28,C,380,36
2021-07-28,P,380,758
2021-07-28,C,390,32
2021-07-28,P,390,1192
2021-07-28,C,400,37
2021-07-28,P,400,9173
2021-07-28,C,410,10
2021-07-28,P,410,3159
2021-07-28,C,420,43
2021-07-28,P,420,1411
2021-07-28,C,430,45
2021-07-28,P,430,3443
2021-07-28,C,440,28
2021-07-28,P,440,1538
2021-07-28,C,450,58
2021-07-28,P,450,10652
2021-07-28,C,460,25
2021-07-28,P,460,2327
2021-07-28,C,470,63
2021-07-28,P,470,3253
2021-07-28,C,480,50
2021-07-28,P,480,6955
2021-07-28,C,490,45
2021-07-28,P,490,4790
2021-07-28,C,500,171
2021-07-28,P,500,71404
2021-07-28,C,510,78
2021-07-28,P,510,8871
2021-07-28,C,520,81
2021-07-28,P,520,14070
2021-07-28,C,530,141
2021-07-28,P,530,9895
2021-07-28,C,535,65
2021-07-28,P,535,3781
2021-07-28,C,540,184
2021-07-28,P,540,7678
2021-07-28,C,545,29
2021-07-28,P,545,4652
2021-07-28,C,550,333
2021-07-28,P,550,54026
2021-07-28,C,555,119
2021-07-28,P,555,4070
2021-07-28,C,560,2720
2021-07-28,P,560,8540
2021-07-28,C,565,137
2021-07-28,P,565,3293
2021-07-28,C,570,242
2021-07-28,P,570,3474
2021-07-28,C,575,150
2021-07-28,P,575,4256
2021-07-28,C,577.5,113
2021-07-28,P,577.5,2246
2021-07-28,C,580,227
2021-07-28,P,580,9995
2021-07-28,C,582.5,135
2021-07-28,P,582.5,859
2021-07-28,C,585,162
2021-07-28,P,585,2603
2021-07-28,C,587.5,81
2021-07-28,P,587.5,1647
2021-07-28,C,590,602
2021-07-28,P,590,5774
2021-07-28,C,592.5,142
2021-07-28,P,592.5,1683
2021-07-28,C,595,169
2021-07-28,P,595,4396
2021-07-28,C,597.5,197
2021-07-28,P,597.5,8400
2021-07-28,C,600,5871
2021-07-28,P,600,28925
2021-07-28,C,602.5,187
2021-07-28,P,602.5,3920
2021-07-28,C,605,195
2021-07-28,P,605,3960
2021-07-28,C,607.5,1282
2021-07-28,P,607.5,1082
