TradingDate,CallPut,420,1150,730,1245,585,970,370,1335,630,677.5,870,320,1135,530,1230,770,1320,815,622.5,670,1120,715,955,1305,615,855,1105,707.5,900,755,1290,800,607.5,1090,700,940,1180,1275,600,985,1075,692.5,885,1165,545,1260,785,592.5,470,1350,637.5,1060,685,300,1055,682.5,875,200,1240,775,582.5,1015,1040,675,915,150,1130,1225,575,960,620,1025,667.5,860,1115,520,1210,760,1000,1300,612.5,660,1100,705,1195,560,945,1285,605,652.5,380,845,500,1085,697.5,745,330,450,1270,597.5,790,1365,645,400,1070,690,930,350,1255,590,830,587.5,1345,635,1020,1050,680,1145,535,920,1235,580,1330,627.5,820,1035,672.5,720,100,1220,765,1005,665,410,905,1205,565,950,805,360,480,50,657.5,850,310,430,1190,750,990,1375,650,890,1080,1175,550,935,1265,595,1360,642.5,835,250,1065,687.5,1160,735,975,1250,780,1340,632.5,825,490,1045,1140,725,440,965,577.5,1325,625,1010,390,865,510,1030,1125,910,340,460,1215,570,1310,617.5,810,662.5,1110,710,1200,1295,610,995,655,1095,702.5,895,1185,555,1280,602.5,795,647.5,840,695,1170,740,980,1355,640,880,1155,540,925
2021-07-14,P,58,NULL,21,NULL,54,NULL,9,NULL,138,104,NULL,17,NULL,86,NULL,33,NULL,16,27,258,NULL,27,NULL,NULL,64,NULL,NULL,7,7,6,NULL,161,8,NULL,173,NULL,NULL,NULL,715,NULL,NULL,39,NULL,NULL,92,NULL,26,18,203,NULL,33,NULL,127,241,NULL,19,1,17,NULL,10,26,NULL,NULL,117,NULL,1,NULL,NULL,78,NULL,174,NULL,82,9,NULL,94,NULL,229,NULL,NULL,33,255,NULL,19,NULL,85,NULL,NULL,39,37,6,NULL,983,NULL,38,26,7,215,NULL,33,68,NULL,60,153,NULL,68,NULL,26,NULL,161,5,25,NULL,168,NULL,NULL,88,NULL,25,NULL,NULL,181,NULL,15,9,NULL,69,72,1,NULL,19,NULL,103,14,1,NULL,24,NULL,22,6,732,NULL,6,1,3,16,NULL,62,NULL,NULL,297,5,NULL,NULL,535,NULL,NULL,123,NULL,19,NULL,13,NULL,27,NULL,29,NULL,NULL,189,NULL,20,12,114,NULL,NULL,18,252,NULL,38,NULL,80,NULL,15,NULL,54,NULL,NULL,1,21,79,NULL,120,NULL,51,23,63,NULL,74,NULL,NULL,105,NULL,105,NULL,33,4,NULL,26,NULL,16,13,39,3,117,NULL,45,NULL,NULL,307,2,NULL,136,NULL
2021-07-15,C,NULL,4,315,NULL,5,4,NULL,NULL,104,40,115,NULL,NULL,2,NULL,443,NULL,29,19,398,2,233,NULL,NULL,27,6,2,30,154,53,NULL,1060,37,1,6403,93,NULL,NULL,120,3,1,63,7,NULL,14,NULL,54,14,15,NULL,23,NULL,143,2,NULL,34,11,4,NULL,191,61,22,NULL,248,NULL,NULL,NULL,6,27,NULL,59,2,53,28,NULL,19,NULL,195,116,20,13,695,NULL,262,NULL,NULL,2,NULL,20,105,NULL,1,84,1,88,122,NULL,7,NULL,12,384,1,427,3,NULL,457,25,NULL,NULL,308,110,4,NULL,65,NULL,3,915,NULL,5,3,NULL,9,NULL,21,97,NULL,145,897,NULL,NULL,66,NULL,308,2,13,NULL,19,6,43,NULL,27,2,740,96,NULL,1,NULL,1504,2,71,1197,24,NULL,2,8,1,NULL,56,31,215,7,NULL,NULL,66,NULL,95,NULL,NULL,271,NULL,10,19,22,1,3,157,2,NULL,8,NULL,39,NULL,NULL,8,25,12,1,101,NULL,11,NULL,9,NULL,23,233,179,NULL,411,47,NULL,29,1,438,2,131,NULL,1,3,NULL,12,20,101,134,105,1,242,NULL,NULL,364,20,NULL,11,NULL
2021-07-15,P,87,NULL,53,NULL,104,NULL,57,NULL,237,34,NULL,58,NULL,177,NULL,21,NULL,11,72,166,NULL,34,NULL,NULL,103,NULL,NULL,8,5,16,NULL,422,10,NULL,84,NULL,NULL,NULL,650,NULL,NULL,20,2,NULL,54,NULL,154,39,130,NULL,31,NULL,55,145,NULL,92,NULL,34,NULL,11,19,NULL,NULL,95,NULL,26,NULL,NULL,105,NULL,373,NULL,30,NULL,NULL,125,NULL,498,NULL,NULL,36,331,NULL,24,NULL,148,NULL,NULL,268,73,23,NULL,692,NULL,21,6,31,284,NULL,72,23,2,309,345,NULL,57,NULL,51,NULL,240,NULL,25,NULL,119,NULL,NULL,84,NULL,55,NULL,NULL,154,NULL,56,1,NULL,68,38,NULL,NULL,28,NULL,53,30,NULL,NULL,40,NULL,28,119,38,2,54,NULL,52,28,NULL,43,NULL,NULL,981,NULL,NULL,NULL,281,NULL,NULL,161,NULL,150,NULL,7,NULL,34,NULL,18,NULL,NULL,17,NULL,33,NULL,35,NULL,NULL,92,30,NULL,37,NULL,115,NULL,55,NULL,162,NULL,NULL,NULL,33,103,NULL,145,NULL,129,8,91,NULL,85,NULL,NULL,162,2,171,NULL,29,3,NULL,62,NULL,25,24,64,NULL,61,NULL,6,NULL,NULL,505,2,NULL,217,NULL
2021-07-16,C,NULL,1,285,NULL,3,NULL,NULL,NULL,68,60,4,2,NULL,2,NULL,222,NULL,80,14,487,NULL,147,NULL,NULL,15,9,NULL,39,245,61,NULL,647,9,NULL,4914,5,NULL,NULL,59,NULL,NULL,248,4,NULL,12,3,73,16,3,NULL,36,NULL,147,41,NULL,60,6,NULL,NULL,109,7,1,NULL,379,NULL,2,NULL,1,7,9,57,NULL,52,9,NULL,14,NULL,781,152,1,26,505,15,89,NULL,3,2,NULL,20,334,13,3,63,NULL,60,41,1,8,1,6,738,NULL,328,5,NULL,457,2,NULL,NULL,9,57,14,NULL,38,NULL,NULL,835,NULL,1,13,NULL,16,NULL,57,54,NULL,135,2532,NULL,NULL,71,NULL,174,1,6,NULL,14,11,248,6,8,1,53,161,NULL,NULL,NULL,1590,NULL,287,2102,23,7,3,22,1,NULL,6,NULL,90,6,NULL,NULL,40,NULL,130,NULL,NULL,862,NULL,15,4,14,NULL,11,163,4,NULL,10,NULL,42,NULL,6,57,11,NULL,NULL,2,3,11,NULL,18,NULL,48,717,114,NULL,257,NULL,NULL,63,1,167,NULL,76,2,NULL,10,NULL,35,8,204,29,169,NULL,827,1,NULL,368,9,NULL,3,NULL
2021-07-16,P,70,NULL,21,NULL,256,NULL,63,NULL,467,18,NULL,592,NULL,177,NULL,31,NULL,NULL,64,137,NULL,23,NULL,NULL,223,NULL,NULL,44,1,7,NULL,20,35,NULL,169,NULL,NULL,NULL,681,NULL,NULL,17,4,NULL,48,NULL,34,21,459,NULL,279,NULL,48,132,NULL,23,NULL,82,NULL,30,11,NULL,NULL,79,NULL,146,NULL,NULL,149,NULL,300,NULL,44,1,NULL,149,NULL,9,NULL,NULL,12,251,NULL,70,NULL,278,NULL,NULL,48,53,70,NULL,2065,NULL,5,4,43,1063,NULL,57,32,NULL,388,426,NULL,79,NULL,254,NULL,215,5,14,NULL,148,NULL,NULL,118,NULL,119,NULL,NULL,164,NULL,35,NULL,NULL,34,11,NULL,NULL,25,NULL,57,196,5,NULL,73,NULL,4,31,1390,NULL,54,6,113,820,NULL,258,NULL,NULL,852,NULL,NULL,NULL,792,NULL,NULL,94,NULL,217,NULL,138,NULL,18,NULL,10,NULL,NULL,54,NULL,54,NULL,63,NULL,NULL,8,336,NULL,12,NULL,110,NULL,34,NULL,121,NULL,NULL,NULL,24,157,NULL,249,NULL,109,1,29,NULL,20,NULL,NULL,151,NULL,120,NULL,23,NULL,NULL,105,NULL,64,28,122,NULL,30,NULL,6,NULL,NULL,557,NULL,NULL,227,NULL
2021-07-19,C,2,2,434,NULL,46,1,1,NULL,3228,118,14,2,NULL,13,NULL,206,NULL,14,93,1463,NULL,224,NULL,NULL,101,16,NULL,103,342,126,NULL,1774,37,NULL,8180,8,NULL,NULL,2367,NULL,10,124,200,NULL,7,NULL,79,12,38,4,549,NULL,387,NULL,NULL,161,5,3,NULL,311,7,NULL,NULL,734,NULL,4,NULL,NULL,22,6,271,1,135,14,NULL,31,NULL,650,309,NULL,50,1873,2,170,NULL,76,1,NULL,40,232,4,8,169,1,199,166,1,44,1,40,270,NULL,565,9,NULL,749,18,2,NULL,129,158,20,NULL,661,1,50,1732,NULL,51,2,NULL,148,NULL,174,348,1,121,1222,NULL,NULL,80,NULL,384,NULL,17,NULL,19,23,77,3,34,5,127,409,1,3,NULL,2540,4,153,6527,9,NULL,NULL,28,6,NULL,83,14,645,1,1,NULL,108,NULL,147,1,NULL,173,NULL,489,32,74,5,NULL,402,12,1,36,NULL,1269,1,NULL,7,22,NULL,NULL,20,3,19,NULL,63,NULL,52,670,175,5,614,1,NULL,1126,NULL,529,NULL,1378,15,NULL,44,NULL,168,103,221,220,260,NULL,670,12,NULL,1934,9,1,17,1
2021-07-19,P,327,NULL,70,NULL,122,NULL,20,NULL,4303,97,103,8,NULL,643,NULL,34,NULL,NULL,256,173,NULL,47,NULL,NULL,340,4,NULL,29,6,55,NULL,57,85,NULL,289,NULL,NULL,NULL,1317,NULL,NULL,33,2,NULL,84,NULL,11,71,119,NULL,920,NULL,84,120,NULL,45,NULL,51,NULL,48,52,NULL,NULL,149,1,14,NULL,NULL,192,NULL,934,NULL,104,2,NULL,361,NULL,64,NULL,NULL,83,292,NULL,29,NULL,832,NULL,NULL,182,67,32,NULL,1141,NULL,39,34,50,3622,NULL,1228,1,NULL,698,489,NULL,69,NULL,182,NULL,281,NULL,39,NULL,553,NULL,NULL,175,NULL,186,NULL,NULL,988,NULL,209,12,NULL,79,33,NULL,NULL,80,NULL,124,298,1,NULL,170,NULL,1,15,206,NULL,64,13,32,251,NULL,96,NULL,NULL,381,NULL,NULL,NULL,766,NULL,NULL,158,NULL,591,5,102,NULL,62,NULL,43,NULL,NULL,80,NULL,222,2,227,NULL,NULL,48,159,NULL,567,NULL,1453,NULL,28,NULL,208,NULL,NULL,1,5,198,NULL,262,NULL,138,4,94,NULL,28,NULL,NULL,269,NULL,183,NULL,34,2,NULL,251,NULL,74,NULL,144,8,47,NULL,50,NULL,NULL,2392,105,NULL,427,NULL
2021-07-20,C,NULL,NULL,3773,NULL,30,7,NULL,NULL,268,83,7,1,NULL,44,NULL,202,NULL,36,30,3526,NULL,306,NULL,NULL,143,17,NULL,93,381,184,NULL,1375,16,NULL,16341,3,2,NULL,208,NULL,NULL,263,2,NULL,19,NULL,166,12,29,NULL,75,NULL,623,NULL,NULL,80,279,NULL,NULL,542,5,NULL,NULL,661,10,NULL,NULL,1,27,1,61,4,168,113,NULL,47,NULL,398,372,1,22,2610,1,310,NULL,86,NULL,NULL,131,425,1,185,30,NULL,161,178,NULL,23,NULL,32,285,2,1940,3,NULL,819,9,NULL,NULL,191,124,9,NULL,107,NULL,NULL,2521,NULL,18,3,NULL,106,NULL,20,87,1,631,2180,5,NULL,232,1,602,2,20,NULL,12,372,73,NULL,30,5,293,389,NULL,3,NULL,7240,NULL,5,5459,173,NULL,NULL,9,2,NULL,38,NULL,366,6,1,NULL,66,NULL,287,13,NULL,250,NULL,49,38,42,NULL,NULL,2287,2,1,16,NULL,72,2,2,9,25,NULL,1,NULL,1,16,NULL,89,NULL,47,314,198,NULL,509,2,NULL,39,6,939,NULL,1839,3,NULL,12,NULL,22,119,889,153,1283,NULL,431,NULL,NULL,774,74,NULL,19,215
2021-07-20,P,515,NULL,20,NULL,150,NULL,111,NULL,477,28,NULL,798,NULL,7592,NULL,37,NULL,1,130,90,NULL,14,NULL,NULL,188,1,NULL,11,13,18,NULL,110,41,NULL,83,NULL,NULL,NULL,1018,NULL,NULL,68,NULL,NULL,191,NULL,11,47,560,NULL,194,NULL,63,466,NULL,38,3,40,NULL,42,78,NULL,NULL,87,1,10,NULL,NULL,234,NULL,745,NULL,33,NULL,NULL,3226,NULL,20,NULL,NULL,60,747,NULL,20,NULL,207,NULL,NULL,189,333,961,1,2140,NULL,52,28,22,2264,NULL,118,5,NULL,997,3811,NULL,71,1,651,NULL,481,NULL,32,NULL,424,NULL,NULL,193,NULL,202,NULL,NULL,677,NULL,105,1,NULL,20,43,NULL,NULL,33,NULL,81,77,NULL,NULL,125,NULL,2,7,527,3,156,5,17,351,NULL,48,NULL,NULL,1552,NULL,NULL,NULL,1310,NULL,NULL,312,NULL,297,NULL,126,NULL,29,NULL,17,NULL,NULL,57,NULL,80,NULL,1015,NULL,NULL,13,252,NULL,378,NULL,258,NULL,368,5,314,NULL,NULL,NULL,35,433,NULL,281,NULL,63,2,94,NULL,47,NULL,NULL,280,NULL,403,NULL,15,2,NULL,277,NULL,86,5,467,2,57,NULL,22,NULL,NULL,821,NULL,NULL,539,5
2021-07-21,C,14,1,977,10,2,11,1,NULL,247,125,4,NULL,NULL,29,NULL,176,NULL,11,65,2061,NULL,910,485,NULL,139,17,NULL,326,273,813,NULL,1732,8,10,11034,9,1,NULL,125,4,5,81,54,NULL,4,NULL,143,28,11,46,88,NULL,685,NULL,NULL,182,203,NULL,NULL,214,15,3,NULL,673,2,NULL,NULL,2,4,1,99,NULL,193,52,NULL,89,NULL,283,175,NULL,10,3654,1,1655,NULL,24,NULL,NULL,155,469,6,11,82,NULL,217,2582,7,12,NULL,18,97,NULL,286,11,NULL,3756,16,NULL,NULL,77,203,5,NULL,150,18,3,1449,NULL,5,5,NULL,131,NULL,85,283,NULL,119,7946,1,NULL,198,1,935,10,13,NULL,15,29,301,NULL,18,NULL,935,488,5,6,NULL,9624,3,3,1404,23,NULL,NULL,18,11,NULL,16,NULL,80,14,NULL,NULL,1173,NULL,215,1,50,398,NULL,65,55,29,1,NULL,890,14,2,2,NULL,127,2,5,4,46,NULL,17,3,1,18,NULL,10,NULL,26,56,708,5,1537,NULL,NULL,41,3,1503,NULL,310,NULL,NULL,14,NULL,32,88,182,29,1179,NULL,734,9,NULL,329,27,NULL,8,15
2021-07-21,P,897,NULL,37,NULL,491,NULL,234,NULL,1241,24,NULL,393,NULL,2039,NULL,62,NULL,3,204,144,NULL,9,NULL,NULL,868,2,NULL,17,3,31,NULL,1,81,NULL,4262,4,NULL,NULL,10669,NULL,NULL,23,NULL,NULL,4030,NULL,10,209,1717,NULL,132,NULL,59,640,NULL,31,NULL,18,NULL,36,154,NULL,NULL,67,5,151,NULL,NULL,1523,NULL,1227,NULL,73,NULL,NULL,17504,NULL,48,NULL,NULL,136,701,NULL,55,NULL,4814,1,NULL,473,633,333,1,78423,NULL,28,25,27,17418,NULL,3644,3,NULL,374,2080,NULL,83,NULL,1048,NULL,792,12,563,NULL,439,NULL,NULL,395,NULL,1239,NULL,NULL,1272,NULL,112,7,NULL,29,33,130,NULL,20,NULL,342,895,NULL,NULL,902,4,9,342,5165,15,363,NULL,43,963,NULL,74,NULL,NULL,13097,NULL,NULL,NULL,41014,NULL,NULL,392,NULL,241,NULL,1282,NULL,36,NULL,80,NULL,NULL,26,NULL,205,NULL,1744,NULL,NULL,65,1143,NULL,781,NULL,786,NULL,1138,NULL,6493,NULL,NULL,2,42,2034,NULL,1951,NULL,284,4,139,NULL,39,NULL,NULL,459,NULL,575,NULL,34,5,NULL,4039,NULL,2782,3,221,5,66,NULL,20,NULL,NULL,759,1,NULL,2073,1
2021-07-22,P,180,NULL,25,NULL,807,NULL,131,NULL,605,61,3,63,NULL,800,NULL,34,NULL,111,233,266,NULL,33,NULL,NULL,505,4,NULL,36,1,75,NULL,4,31,NULL,150,NULL,NULL,NULL,24229,NULL,NULL,23,NULL,NULL,1032,NULL,8,28,730,NULL,91,NULL,127,588,NULL,79,1,25,NULL,24,147,NULL,NULL,126,2,341,NULL,NULL,641,NULL,691,NULL,42,5,NULL,997,NULL,192,NULL,NULL,36,947,NULL,59,NULL,4941,NULL,NULL,1315,671,198,NULL,23072,NULL,50,39,33,1269,NULL,1560,1,NULL,944,1359,NULL,106,NULL,328,NULL,935,9,161,NULL,354,NULL,NULL,120,NULL,388,NULL,NULL,942,NULL,126,3,NULL,53,60,310,NULL,44,NULL,160,414,3,NULL,279,1,103,170,1262,10,303,2,76,867,NULL,328,NULL,NULL,2344,1,NULL,NULL,9844,NULL,NULL,403,NULL,135,2,406,NULL,51,NULL,99,NULL,NULL,12,NULL,154,4,979,NULL,NULL,82,401,1,330,NULL,1256,NULL,285,NULL,2190,NULL,NULL,1,95,647,NULL,436,NULL,57,6,65,NULL,60,NULL,NULL,1006,NULL,1877,NULL,36,2,NULL,565,NULL,3547,NULL,477,8,31,NULL,52,NULL,NULL,794,NULL,NULL,9536,4
2021-07-22,C,1,1,628,NULL,20,NULL,1,NULL,195,511,1152,NULL,NULL,45,NULL,364,NULL,21,62,1497,NULL,413,3,NULL,52,8,NULL,172,154,347,NULL,1905,17,NULL,10226,68,2,NULL,175,8,2,86,61,NULL,6,NULL,95,24,19,NULL,71,NULL,520,3,NULL,243,24,NULL,NULL,613,14,1,NULL,1391,50,NULL,NULL,10,16,1,146,NULL,208,417,NULL,91,NULL,753,200,NULL,35,3972,NULL,404,NULL,31,7,NULL,13,645,NULL,178,82,NULL,191,277,NULL,11,NULL,13,123,NULL,571,1,NULL,905,15,NULL,NULL,41,24,22,NULL,324,1,NULL,2567,NULL,24,16,NULL,196,NULL,50,215,NULL,149,6210,NULL,NULL,304,NULL,962,3,10,NULL,5,98,95,NULL,3,2,615,393,NULL,13,NULL,5266,1,19,3967,3,NULL,NULL,28,NULL,NULL,16,NULL,117,24,NULL,NULL,452,NULL,323,70,NULL,580,NULL,123,50,10,NULL,NULL,1594,8,1,20,NULL,92,36,1,6,52,NULL,NULL,313,3,20,NULL,19,NULL,59,322,622,NULL,987,25,NULL,82,NULL,1932,NULL,168,8,1,9,NULL,4,162,585,57,1314,NULL,763,1,NULL,486,7,1,19,NULL
2021-07-23,P,368,NULL,79,NULL,493,NULL,146,NULL,1291,39,NULL,561,NULL,1032,NULL,26,NULL,8,198,376,NULL,41,NULL,NULL,798,NULL,NULL,45,NULL,12,NULL,151,299,NULL,652,1,NULL,NULL,18873,NULL,NULL,66,NULL,NULL,2222,NULL,7,129,1392,NULL,952,NULL,173,321,NULL,36,NULL,40,NULL,2,137,NULL,NULL,386,NULL,123,NULL,NULL,1231,NULL,4210,NULL,66,1,NULL,2638,NULL,129,NULL,NULL,132,552,NULL,97,NULL,1128,NULL,NULL,1206,100,229,NULL,11883,NULL,144,52,204,11853,NULL,2376,NULL,NULL,3075,2212,NULL,302,NULL,356,NULL,2189,NULL,430,NULL,1460,NULL,NULL,962,NULL,2198,NULL,NULL,6843,NULL,141,2,NULL,102,158,NULL,NULL,1,NULL,109,2279,NULL,NULL,620,NULL,5,77,6144,11,98,1,31,1573,NULL,236,NULL,NULL,1871,NULL,NULL,NULL,6569,NULL,NULL,611,NULL,1298,NULL,51,NULL,47,NULL,71,NULL,NULL,NULL,NULL,194,4,4058,NULL,NULL,133,554,NULL,348,NULL,1059,NULL,350,NULL,4898,NULL,NULL,NULL,88,819,NULL,1538,NULL,450,7,23,NULL,108,NULL,NULL,929,NULL,267,NULL,38,1,NULL,398,NULL,2799,3,423,1,47,NULL,399,NULL,NULL,4849,3,NULL,1680,NULL
2021-07-23,C,11,6,2194,NULL,73,61,4,NULL,1313,247,62,NULL,NULL,70,NULL,1019,NULL,59,48,3288,NULL,1867,109,NULL,43,20,2,419,852,579,NULL,4302,25,NULL,15773,114,NULL,NULL,486,110,NULL,224,20,NULL,16,1,269,10,3,131,1649,1,1208,NULL,NULL,570,80,4,NULL,863,97,1,21,1725,14,NULL,NULL,2,30,2,1832,NULL,1011,53,NULL,71,NULL,1618,385,1,50,5966,1,835,NULL,90,5,NULL,59,491,NULL,70,31,NULL,376,354,NULL,60,NULL,46,1430,NULL,5461,16,NULL,3986,101,NULL,NULL,379,392,23,NULL,374,2,1,4622,NULL,47,123,NULL,302,NULL,57,175,1,426,6478,NULL,NULL,407,68,1422,9,6,NULL,45,271,108,1,17,NULL,333,502,NULL,13,NULL,5483,51,202,8513,14,NULL,NULL,278,3,NULL,45,NULL,1986,236,1,NULL,338,NULL,840,32,NULL,706,NULL,117,495,30,NULL,NULL,1538,9,4,7,NULL,71,NULL,NULL,6,42,116,NULL,220,2,19,NULL,64,NULL,58,138,388,NULL,3421,10,NULL,174,77,1854,NULL,330,8,NULL,30,NULL,32,560,2348,101,1727,1,2086,28,NULL,8095,92,NULL,35,12
2021-07-26,C,2,8,7505,1,99,89,22,11,1933,846,163,8,25,55,NULL,4683,NULL,504,135,12733,NULL,5139,157,4,134,269,32,1183,2952,2424,10,13812,206,18,57333,61,46,NULL,1742,158,21,1384,109,53,60,7,716,27,37,25,209,6,3702,1,39,943,355,NULL,NULL,3565,91,202,26,5677,54,1,NULL,17,50,190,1307,84,5957,450,40,34,NULL,5356,1655,3,75,29837,41,4310,17,133,24,NULL,85,2791,NULL,129,170,161,3978,2406,2,33,654,205,2677,23,2010,1,14,17299,81,6,868,392,921,53,NULL,490,5,24,15528,13,58,83,NULL,616,NULL,111,1069,25,1433,10839,2,NULL,1876,113,14775,NULL,106,9,76,6781,940,NULL,24,NULL,6056,3661,NULL,1,77,30051,31,163,19419,536,46,50,151,252,51,75,NULL,620,328,5,1,888,44,2628,10,155,3840,NULL,142,377,7,2,18,6097,12,65,75,NULL,372,16,NULL,175,51,65,256,294,6,32,17,146,NULL,86,978,4938,15,12954,109,1,272,23,8857,19,2260,100,48,91,NULL,107,1038,1554,463,7774,NULL,5640,186,5,10638,303,NULL,99,143
2021-07-26,P,889,NULL,301,NULL,2508,1,105,NULL,6362,208,3,1075,NULL,5496,1,10,NULL,12,746,1238,NULL,30,NULL,NULL,2896,2,1,43,119,134,NULL,165,708,NULL,928,NULL,NULL,NULL,31833,NULL,1,77,8,NULL,6730,NULL,NULL,1018,2083,NULL,971,NULL,207,309,3,161,NULL,490,NULL,14,551,3,NULL,604,9,32,NULL,NULL,2221,NULL,6463,1,712,NULL,1,4824,NULL,71,100,NULL,531,8791,NULL,89,NULL,4963,1,1,3917,2896,631,4,13326,1,147,127,142,6731,NULL,2150,4,NULL,3609,2560,NULL,324,NULL,657,NULL,4080,4,1049,NULL,2372,NULL,2,981,NULL,6957,1,NULL,5394,1,844,2,1,222,213,NULL,NULL,33,1,3689,850,3,NULL,2120,2,8,172,4341,2,3647,15,95,2065,NULL,301,9,NULL,20101,NULL,1,NULL,21133,NULL,NULL,3469,NULL,3670,14,184,2,175,NULL,295,2,3,17,2,845,11,3540,NULL,2,263,839,15,580,NULL,14987,1,276,2,2979,NULL,1,3,213,1861,NULL,2822,NULL,980,2,2400,3,131,NULL,NULL,5099,2,7352,NULL,32,11,NULL,3101,NULL,1093,32,5029,12,212,NULL,317,1,NULL,9072,1,NULL,4081,2
2021-07-27,C,63,1,6094,NULL,202,132,28,NULL,7730,1862,1183,23,NULL,117,NULL,4744,NULL,249,1256,25357,NULL,2723,25,NULL,187,69,5,1293,831,1639,NULL,8053,168,NULL,67172,2,NULL,NULL,4526,13,NULL,1712,36,NULL,65,NULL,325,193,22,NULL,7435,4,4817,1,NULL,2529,211,1,NULL,3276,238,NULL,NULL,9698,44,1,NULL,10,204,27,4181,4,2674,105,NULL,67,NULL,6418,111,NULL,184,26535,42,4642,4,162,12,NULL,243,4579,52,39,175,NULL,2181,1369,55,71,NULL,124,951,NULL,20121,34,NULL,18552,36,72,NULL,483,458,219,NULL,8570,3,1,17011,NULL,108,12,NULL,519,NULL,775,734,14,3185,8563,4,4,2429,1,10036,8,14,NULL,152,144,1208,33,23,6,4838,1027,13,42,NULL,17181,1,503,44696,36,NULL,37,224,29,NULL,156,4,7978,143,1,NULL,2264,2,2989,3,NULL,1674,NULL,2004,490,24,NULL,NULL,5954,14,NULL,204,NULL,1050,129,35,50,16,NULL,NULL,96,34,23,NULL,233,NULL,1199,684,4098,NULL,10654,NULL,NULL,521,6,15261,NULL,1879,82,100,123,NULL,162,994,5568,169,4702,NULL,4092,NULL,25,29771,71,NULL,110,39
2021-07-27,P,300,NULL,73,NULL,2985,1,144,NULL,30226,129,NULL,462,NULL,5913,NULL,24,NULL,17,4098,1358,NULL,191,1,NULL,6819,3,NULL,179,14,4,NULL,105,2136,NULL,1089,1,NULL,NULL,46286,5,NULL,93,12,NULL,7631,NULL,2,1612,910,NULL,8056,5,220,399,1,101,3,15,NULL,9,1278,2,2,463,4,3,NULL,NULL,5398,5,19316,NULL,918,3,NULL,4525,NULL,8,2,NULL,1431,7810,NULL,222,NULL,5605,1,NULL,6106,1811,546,1,9572,NULL,288,306,35,3753,NULL,3685,10,NULL,12469,2330,NULL,319,1,1392,NULL,6019,20,1163,NULL,14532,NULL,NULL,428,NULL,7563,2,NULL,6636,NULL,3431,3,1,176,74,NULL,NULL,13,2,1315,269,5,NULL,3371,NULL,6,142,2342,NULL,1737,14,66,494,NULL,130,NULL,NULL,21309,1,1,NULL,9676,NULL,NULL,6339,NULL,7307,9,42,NULL,107,NULL,11,3,NULL,50,NULL,5881,1,1835,NULL,NULL,45,504,2,1726,NULL,19972,NULL,580,1,2802,11,NULL,3,108,1519,NULL,3350,NULL,2904,13,797,NULL,296,NULL,NULL,10510,2,3482,5,244,4,NULL,1940,NULL,3322,31,4113,3,292,NULL,28,NULL,NULL,53672,6,NULL,5924,NULL
2021-07-28,C,15,NULL,1843,NULL,11,17,1,10,4198,2380,74,NULL,NULL,31,NULL,835,NULL,27,247,19733,NULL,926,NULL,3,702,99,NULL,534,183,570,NULL,1842,78,NULL,37813,NULL,NULL,NULL,5398,NULL,NULL,1424,1,NULL,24,NULL,121,50,7,11,1002,NULL,2787,11,NULL,2642,36,NULL,NULL,165,8,21,NULL,8723,1,1,NULL,NULL,9,NULL,1983,10,2328,356,NULL,23,NULL,899,30,NULL,177,21567,NULL,1388,NULL,3042,NULL,NULL,156,6126,3,3,23,NULL,1042,926,2,14,48,115,89,NULL,15634,9,NULL,6367,1,2,NULL,90,31,9,10,1363,NULL,NULL,18019,NULL,34,1,NULL,40,NULL,187,34,NULL,3117,4051,4,NULL,372,NULL,8423,5,NULL,NULL,6,4,43,1,18,1,3885,130,NULL,NULL,NULL,17500,NULL,128,56590,75,NULL,NULL,41,75,1,81,1,3330,5,5,NULL,3547,NULL,558,NULL,NULL,636,53,759,29,4,NULL,NULL,983,4,2,9,NULL,1240,NULL,17,1,5,NULL,NULL,82,4,1,NULL,46,NULL,94,406,3112,NULL,4084,NULL,NULL,1252,NULL,13806,NULL,852,NULL,NULL,12,NULL,100,396,8708,106,3344,NULL,8675,NULL,1,18193,43,NULL,53,NULL
2021-07-28,P,206,NULL,63,NULL,1521,NULL,55,NULL,10250,974,5,5,NULL,4086,NULL,41,NULL,13,1412,716,NULL,61,1,NULL,3176,9,NULL,10,NULL,211,NULL,393,1217,NULL,4210,2,NULL,NULL,39414,NULL,NULL,56,5,NULL,806,NULL,8,567,696,NULL,3630,NULL,172,132,NULL,86,NULL,14,NULL,18,433,NULL,NULL,1093,NULL,4,NULL,NULL,2514,NULL,10204,NULL,512,5,NULL,1832,NULL,427,NULL,NULL,1344,3688,NULL,38,NULL,2174,1,NULL,3937,2285,176,3,4205,NULL,127,13,17,3829,NULL,1698,35,NULL,24399,582,NULL,135,NULL,458,NULL,3070,NULL,802,NULL,6887,NULL,NULL,778,NULL,650,NULL,NULL,4517,NULL,2998,3,NULL,73,21,NULL,NULL,3,NULL,478,378,NULL,NULL,1186,NULL,13,44,960,1,1845,8,16,465,NULL,55,NULL,NULL,13751,1,NULL,NULL,11285,1,NULL,1949,NULL,6068,3,41,NULL,159,NULL,11,NULL,NULL,191,NULL,2697,5,2388,NULL,NULL,233,770,NULL,1519,NULL,8745,NULL,112,2,722,2,NULL,9,21,2133,NULL,1544,NULL,2762,8,325,NULL,43,NULL,NULL,7219,NULL,4803,NULL,6,6,NULL,1468,NULL,3993,15,6638,1,141,NULL,22,NULL,1,25958,NULL,NULL,7968,1
